id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,latitude,longitude,berat,rusak_parah,rusak_sedang
295,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3767557,108.2108408,0,0,1
296,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3274,108.2207,1,0,0
297,32,JAWA BARAT,3279,KOTA BANJAR,-7.3696173,108.5404395,1,0,0
298,32,JAWA BARAT,3279,KOTA BANJAR,-7.36996,108.53209,0,0,1
299,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.3814481,106.9658222,0,0,1
300,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,0,1
301,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.4826977,106.8699889,0,0,1
302,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.4711182,106.8619897,1,0,0
303,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
304,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,1,0
305,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,1,0
306,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,1,0
307,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
308,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
309,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
310,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
311,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
312,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
313,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
314,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
315,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-6.9683917,106.8090315,0,0,1
316,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
317,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
318,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
319,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
320,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
321,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
322,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
323,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
324,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
325,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
326,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
327,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
328,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
329,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
330,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,1,0
331,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.938948,107.1293125,1,0,0
332,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
333,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
334,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,1,0
335,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
336,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
337,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,1,0
338,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
339,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,1,0
340,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
341,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
342,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
343,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
344,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-7.0204477,107.5953049,0,0,1
345,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-7.1577765,107.5645765,0,0,1
346,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
347,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
348,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
349,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,0,1
350,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
351,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
352,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-3.3179,115.0348,0,0,1
353,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-7.037365,107.7201963,1,0,0
354,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-3.3179,115.0348,1,0,0
355,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,0,1
356,32,JAWA BARAT,3204,KABUPATEN BANDUNG,31.85247,35.93928,0,0,1
357,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-3.3179,115.0348,0,0,1
358,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
359,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
360,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
361,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
362,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
363,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
364,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.1904802,107.8950761,0,0,1
365,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2075154,107.900727,1,0,0
366,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
367,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2184018,107.9099596,0,0,1
368,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2253322,107.9065734,0,0,1
369,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
370,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
371,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
372,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
373,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2036036,107.8901722,0,0,1
374,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2036036,107.8901722,0,0,1
375,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.378928,107.7445906,0,1,0
376,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3020324,107.7982657,0,0,1
377,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
378,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
379,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
380,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
381,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
382,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.4299003,107.5419139,0,1,0
383,32,JAWA BARAT,3205,KABUPATEN GARUT,31.85247,35.93928,0,1,0
384,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.4967,108.1693,0,0,1
385,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.6232355,108.1394522,0,0,1
386,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.6232355,108.1394522,0,0,1
387,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.6923233,108.0379742,1,0,0
388,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.737796,108.0183005,0,0,1
389,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.4967,108.1693,0,0,1
390,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.4967,108.1693,0,1,0
391,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.3611621,108.1101325,0,0,1
392,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.3506779,108.1123246,1,0,0
393,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.1843804,108.1496558,0,1,0
394,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.3257,108.3534,1,0,0
395,32,JAWA BARAT,3207,KABUPATEN CIAMIS,31.85247,35.93928,0,1,0
396,32,JAWA BARAT,3207,KABUPATEN CIAMIS,-7.4759,108.5351,1,0,0
397,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9612279,108.4906765,1,0,0
398,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.8422069,108.4865316,0,1,0
399,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
400,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
401,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
402,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
403,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,0,1
404,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
405,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
406,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,0,1
407,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,0,1
408,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
409,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7589009,108.4770614,0,1,0
410,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
411,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
412,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
413,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
414,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
415,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
416,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
417,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
418,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
419,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
420,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
421,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
422,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
423,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7585208,108.4831344,0,1,0
424,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
425,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
426,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
427,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
428,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
429,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
430,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
431,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
432,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
433,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
434,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-7.0021057,108.3285911,0,0,1
435,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
436,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
437,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
438,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
439,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
440,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
441,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
442,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.8773327,107.8331948,1,0,0
443,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,1,0,0
444,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,1,0,0
445,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,1,0
446,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,1,0,0
447,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
448,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,1,0,0
449,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,1,0
450,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
451,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
452,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
453,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
454,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
455,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
456,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
457,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
458,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
459,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
460,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
461,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
462,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,31.85247,35.93928,0,0,1
463,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.3414428,107.9569662,0,1,0
464,32,JAWA BARAT,3213,KABUPATEN SUBANG,31.85247,35.93928,1,0,0
465,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,1,0,0
466,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
467,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
468,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
469,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.5478406,107.7412079,0,1,0
470,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,1,0
471,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,1,0,0
472,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,0,1
473,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
474,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
475,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.317046,107.8215542,1,0,0
476,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
477,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.4556446,107.8129358,0,0,1
478,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.4292509,107.7846094,0,0,1
479,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.5467214,107.7767841,0,1,0
480,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,1,0,0
481,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,0,1
482,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,0,1
483,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,1,0
484,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,0,1
485,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
486,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
487,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,1,0,0
488,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,0,1
489,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.5307424,107.4366453,0,1,0
490,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.5638141,107.4326375,0,0,1
491,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.5715332,107.4621495,0,0,1
492,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,1,0,0
493,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
494,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
495,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,1,0,0
496,32,JAWA BARAT,3215,KABUPATEN KARAWANG,-6.1577502,107.2855371,1,0,0
497,32,JAWA BARAT,3215,KABUPATEN KARAWANG,31.85247,35.93928,0,1,0
498,32,JAWA BARAT,3215,KABUPATEN KARAWANG,-6.26583,107.3725,0,0,1
499,32,JAWA BARAT,3215,KABUPATEN KARAWANG,-6.26583,107.3725,1,0,0
500,32,JAWA BARAT,3216,KABUPATEN BEKASI,-6.2930754,107.1495387,1,0,0
501,32,JAWA BARAT,3216,KABUPATEN BEKASI,-6.24667,107.10833,1,0,0
502,32,JAWA BARAT,3216,KABUPATEN BEKASI,-6.24667,107.10833,0,1,0
503,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
504,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
505,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
506,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,1,0,0
507,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
508,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.8135293,107.6213588,1,0,0
509,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
510,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
511,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
512,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
513,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
514,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,-7.6673,108.64037,1,0,0
515,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,-7.7269583,108.4863565,1,0,0
516,32,JAWA BARAT,3271,KOTA BOGOR,-6.6112364,106.8060726,0,1,0
517,32,JAWA BARAT,3271,KOTA BOGOR,-6.6253309,106.815439,1,0,0
518,32,JAWA BARAT,3271,KOTA BOGOR,-6.6137324,106.8031967,0,1,0
519,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,0,1,0
520,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,0,0,1
521,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,1,0,0
522,32,JAWA BARAT,3271,KOTA BOGOR,-6.5718666,106.7974308,0,1,0
523,32,JAWA BARAT,3271,KOTA BOGOR,-6.5671602,106.8027136,0,1,0
524,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,0,1,0
525,32,JAWA BARAT,3272,KOTA SUKABUMI,-7.36996,108.53209,0,1,0
526,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9374174,106.9315323,0,1,0
527,32,JAWA BARAT,3272,KOTA SUKABUMI,-7.36996,108.53209,0,1,0
528,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.961835,106.9436067,0,1,0
529,32,JAWA BARAT,3272,KOTA SUKABUMI,-7.36996,108.53209,1,0,0
530,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.945611,106.9517147,0,1,0
531,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9591667,106.9442819,0,1,0
532,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,1,0,0
533,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,1,0,0
534,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9438741,106.9102962,0,0,1
535,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9254991,106.9032386,0,0,1
536,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,0,1,0
537,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,0,1,0
538,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
539,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
540,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
541,32,JAWA BARAT,3273,KOTA BANDUNG,-7.36996,108.53209,0,0,1
542,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8754599,107.5960721,1,0,0
543,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8830292,107.6009164,1,0,0
544,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8782807,107.5970239,0,1,0
545,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,0,1
546,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,0,1
547,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
548,32,JAWA BARAT,3273,KOTA BANDUNG,25.18254,75.83907,1,0,0
549,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,0,1
550,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
551,32,JAWA BARAT,3273,KOTA BANDUNG,25.18254,75.83907,0,0,1
552,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9329583,107.5902037,1,0,0
553,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9379176,107.616504,0,1,0
554,32,JAWA BARAT,3273,KOTA BANDUNG,-6.935593,107.6242563,0,0,1
555,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9202216,107.6310306,0,1,0
556,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
557,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9119357,107.6334055,0,0,1
558,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
559,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9019379,107.6169888,1,0,0
560,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9036628,107.6194927,0,0,1
561,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9038717,107.6207081,1,0,0
562,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9060381,107.6284776,1,0,0
563,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8999821,107.6156159,0,0,1
564,32,JAWA BARAT,3273,KOTA BANDUNG,-7.36996,108.53209,0,0,1
565,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9005593,107.6193893,0,0,1
566,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
567,32,JAWA BARAT,3274,KOTA CIREBON,-6.7063,108.557,0,1,0
568,32,JAWA BARAT,3274,KOTA CIREBON,-6.7239976,108.5706584,0,1,0
569,32,JAWA BARAT,3274,KOTA CIREBON,-6.7272975,108.5754921,1,0,0
570,32,JAWA BARAT,3274,KOTA CIREBON,-6.7241801,108.5672253,0,0,1
571,32,JAWA BARAT,3274,KOTA CIREBON,-6.7248399,108.5623537,1,0,0
572,32,JAWA BARAT,3274,KOTA CIREBON,-6.7329856,108.5540169,0,0,1
573,32,JAWA BARAT,3274,KOTA CIREBON,-6.7472936,108.5347001,1,0,0
574,32,JAWA BARAT,3275,KOTA BEKASI,-6.2462627,107.0029145,0,0,1
575,32,JAWA BARAT,3275,KOTA BEKASI,-6.2744519,106.9922939,0,0,1
576,32,JAWA BARAT,3275,KOTA BEKASI,-6.2478972,107.0196551,1,0,0
577,32,JAWA BARAT,3275,KOTA BEKASI,-6.2291558,107.0043242,0,1,0
578,32,JAWA BARAT,3276,KOTA DEPOK,-6.3984518,106.8200296,0,0,1
579,32,JAWA BARAT,3276,KOTA DEPOK,-6.394992,106.8231807,0,0,1
580,32,JAWA BARAT,3276,KOTA DEPOK,-6.4001548,106.8258348,0,1,0
581,32,JAWA BARAT,3276,KOTA DEPOK,-6.4037182,106.8374106,1,0,0
582,32,JAWA BARAT,3276,KOTA DEPOK,25.18254,75.83907,1,0,0
583,32,JAWA BARAT,3277,KOTA CIMAHI,-6.8833569,107.5406354,1,0,0
584,32,JAWA BARAT,3277,KOTA CIMAHI,-6.9012485,107.5356529,0,1,0
585,32,JAWA BARAT,3277,KOTA CIMAHI,-6.87222,107.5425,0,0,1
586,32,JAWA BARAT,3277,KOTA CIMAHI,-6.865152,107.5435767,1,0,0
587,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.351279,108.2599335,0,0,1
588,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3274,108.2207,1,0,0
589,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3274,108.2207,0,1,0
