kode_kota,kota,kode_kecamatan,kecamatan,id_choropleth,lat,long,tanggal,count_baik,count_rusak_sedang,count_rusak_parah,total_record,prop_baik,prop_rusak_sedang,prop_rusak_parah,maj_baik,maj_rusak_sedang,maj_rusak_parah,label_majority
3204,KABUPATEN BANDUNG,3204011,RANCABALI,3204011,-7.1539726,107.3711369,2019-01-01,5,0,0,5,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204011,RANCABALI,3204011,-7.1539726,107.3711369,2020-01-01,4,0,1,5,0.8,0.0,0.2,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204011,RANCABALI,3204011,-7.1539726,107.3711369,2021-01-01,4,0,1,5,0.8,0.0,0.2,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204020,PASIRJAMBU,3204020,-6.99667,107.4975,2019-01-01,6,2,2,10,0.6,0.2,0.2,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204020,PASIRJAMBU,3204020,-6.99667,107.4975,2020-01-01,6,4,0,10,0.6,0.4,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204020,PASIRJAMBU,3204020,-6.99667,107.4975,2021-01-01,5,5,0,10,0.5,0.5,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204030,CIMAUNG,3204030,-6.99667,107.4975,2019-01-01,6,4,0,10,0.6,0.4,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204030,CIMAUNG,3204030,-6.99667,107.4975,2020-01-01,7,3,0,10,0.7,0.3,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204030,CIMAUNG,3204030,-6.99667,107.4975,2021-01-01,7,3,0,10,0.7,0.3,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204040,PANGALENGAN,3204040,-7.1766992,107.5711339,2019-01-01,4,9,0,13,0.3076923076923077,0.6923076923076923,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204040,PANGALENGAN,3204040,-7.1766992,107.5711339,2020-01-01,5,8,0,13,0.38461538461538464,0.6153846153846154,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204040,PANGALENGAN,3204040,-7.1766992,107.5711339,2021-01-01,8,5,0,13,0.6153846153846154,0.38461538461538464,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204050,KERTASARI,3204050,-7.188022,107.6725483,2019-01-01,5,3,0,8,0.625,0.375,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204050,KERTASARI,3204050,-7.188022,107.6725483,2020-01-01,5,3,0,8,0.625,0.375,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204050,KERTASARI,3204050,-7.188022,107.6725483,2021-01-01,6,1,1,8,0.75,0.125,0.125,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204060,PACET,3204060,-7.1001624,107.6961884,2019-01-01,6,7,0,13,0.46153846153846156,0.5384615384615384,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204060,PACET,3204060,-7.1001624,107.6961884,2020-01-01,7,6,0,13,0.5384615384615384,0.46153846153846156,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204060,PACET,3204060,-7.1001624,107.6961884,2021-01-01,7,6,0,13,0.5384615384615384,0.46153846153846156,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204070,IBUN,3204070,-6.99667,107.4975,2019-01-01,7,5,0,12,0.5833333333333334,0.4166666666666667,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204070,IBUN,3204070,-6.99667,107.4975,2020-01-01,6,6,0,12,0.5,0.5,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204070,IBUN,3204070,-6.99667,107.4975,2021-01-01,9,3,0,12,0.75,0.25,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204080,PASEH,3204080,-6.99667,107.4975,2019-01-01,1,9,2,12,0.08333333333333333,0.75,0.16666666666666666,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204080,PASEH,3204080,-6.99667,107.4975,2020-01-01,1,9,2,12,0.08333333333333333,0.75,0.16666666666666666,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204080,PASEH,3204080,-6.99667,107.4975,2021-01-01,1,11,0,12,0.08333333333333333,0.9166666666666666,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204090,CIKANCUNG,3204090,-6.99667,107.4975,2019-01-01,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204090,CIKANCUNG,3204090,-6.99667,107.4975,2020-01-01,8,1,0,9,0.8888888888888888,0.1111111111111111,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204090,CIKANCUNG,3204090,-6.99667,107.4975,2021-01-01,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204100,CICALENGKA,3204100,-6.9876214,107.8398366,2019-01-01,8,4,0,12,0.6666666666666666,0.3333333333333333,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204100,CICALENGKA,3204100,-6.9876214,107.8398366,2020-01-01,7,5,0,12,0.5833333333333334,0.4166666666666667,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204100,CICALENGKA,3204100,-6.9876214,107.8398366,2021-01-01,6,6,0,12,0.5,0.5,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204101,NAGREG,3204101,-6.99667,107.4975,2019-01-01,3,5,0,8,0.375,0.625,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204101,NAGREG,3204101,-6.99667,107.4975,2020-01-01,3,5,0,8,0.375,0.625,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204101,NAGREG,3204101,-6.99667,107.4975,2021-01-01,4,4,0,8,0.5,0.5,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204110,RANCAEKEK,3204110,-6.99667,107.4975,2019-01-01,7,5,1,13,0.5384615384615384,0.38461538461538464,0.07692307692307693,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204110,RANCAEKEK,3204110,-6.99667,107.4975,2020-01-01,8,5,0,13,0.6153846153846154,0.38461538461538464,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204110,RANCAEKEK,3204110,-6.99667,107.4975,2021-01-01,8,5,0,13,0.6153846153846154,0.38461538461538464,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204120,MAJALAYA,3204120,-6.99667,107.4975,2019-01-01,7,4,0,11,0.6363636363636364,0.36363636363636365,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204120,MAJALAYA,3204120,-6.99667,107.4975,2020-01-01,8,3,0,11,0.7272727272727273,0.2727272727272727,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204120,MAJALAYA,3204120,-6.99667,107.4975,2021-01-01,8,3,0,11,0.7272727272727273,0.2727272727272727,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204121,SOLOKANJERUK,3204121,-6.99667,107.4975,2019-01-01,1,6,0,7,0.14285714285714285,0.8571428571428571,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204121,SOLOKANJERUK,3204121,-6.99667,107.4975,2020-01-01,1,6,0,7,0.14285714285714285,0.8571428571428571,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204121,SOLOKANJERUK,3204121,-6.99667,107.4975,2021-01-01,1,6,0,7,0.14285714285714285,0.8571428571428571,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204130,CIPARAY,3204130,-7.0321525,107.6941443,2019-01-01,11,3,0,14,0.7857142857142857,0.21428571428571427,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204130,CIPARAY,3204130,-7.0321525,107.6941443,2020-01-01,12,2,0,14,0.8571428571428571,0.14285714285714285,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204130,CIPARAY,3204130,-7.0321525,107.6941443,2021-01-01,12,2,0,14,0.8571428571428571,0.14285714285714285,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204140,BALEENDAH,3204140,-6.9984422,107.6722881,2019-01-01,3,0,0,3,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204140,BALEENDAH,3204140,-6.9984422,107.6722881,2020-01-01,3,0,0,3,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204140,BALEENDAH,3204140,-6.9984422,107.6722881,2021-01-01,3,0,0,3,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204150,ARJASARI,3204150,-6.99667,107.4975,2019-01-01,4,6,1,11,0.36363636363636365,0.5454545454545454,0.09090909090909091,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204150,ARJASARI,3204150,-6.99667,107.4975,2020-01-01,5,6,0,11,0.45454545454545453,0.5454545454545454,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204150,ARJASARI,3204150,-6.99667,107.4975,2021-01-01,5,6,0,11,0.45454545454545453,0.5454545454545454,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204160,BANJARAN,3204160,-7.0209557,107.5955503,2019-01-01,10,1,0,11,0.9090909090909091,0.09090909090909091,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204160,BANJARAN,3204160,-7.0209557,107.5955503,2020-01-01,10,1,0,11,0.9090909090909091,0.09090909090909091,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204160,BANJARAN,3204160,-7.0209557,107.5955503,2021-01-01,10,1,0,11,0.9090909090909091,0.09090909090909091,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204161,CANGKUANG,3204161,-6.99667,107.4975,2019-01-01,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204161,CANGKUANG,3204161,-6.99667,107.4975,2020-01-01,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204161,CANGKUANG,3204161,-6.99667,107.4975,2021-01-01,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204170,PAMEUNGPEUK,3204170,-7.0209557,107.5955503,2019-01-01,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204170,PAMEUNGPEUK,3204170,-7.0209557,107.5955503,2020-01-01,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204170,PAMEUNGPEUK,3204170,-7.0209557,107.5955503,2021-01-01,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204180,KATAPANG,3204180,-6.99667,107.4975,2019-01-01,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204180,KATAPANG,3204180,-6.99667,107.4975,2020-01-01,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204180,KATAPANG,3204180,-6.99667,107.4975,2021-01-01,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204190,SOREANG,3204190,-7.0274639,107.5166586,2019-01-01,9,1,0,10,0.9,0.1,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204190,SOREANG,3204190,-7.0274639,107.5166586,2020-01-01,10,0,0,10,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204190,SOREANG,3204190,-7.0274639,107.5166586,2021-01-01,10,0,0,10,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204191,KUTAWARINGIN,3204191,-6.99667,107.4975,2019-01-01,3,7,1,11,0.2727272727272727,0.6363636363636364,0.09090909090909091,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204191,KUTAWARINGIN,3204191,-6.99667,107.4975,2020-01-01,5,5,1,11,0.45454545454545453,0.45454545454545453,0.09090909090909091,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204191,KUTAWARINGIN,3204191,-6.99667,107.4975,2021-01-01,5,6,0,11,0.45454545454545453,0.5454545454545454,0.0,0,1,0,RUSAK SEDANG
3204,KABUPATEN BANDUNG,3204250,MARGAASIH,3204250,-6.99667,107.4975,2019-01-01,4,1,1,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204250,MARGAASIH,3204250,-6.99667,107.4975,2020-01-01,6,0,0,6,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204250,MARGAASIH,3204250,-6.99667,107.4975,2021-01-01,6,0,0,6,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204260,MARGAHAYU,3204260,-6.99667,107.4975,2019-01-01,4,0,0,4,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204260,MARGAHAYU,3204260,-6.99667,107.4975,2020-01-01,4,0,0,4,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204260,MARGAHAYU,3204260,-6.99667,107.4975,2021-01-01,4,0,0,4,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204270,DAYEUHKOLOT,3204270,-6.99667,107.4975,2019-01-01,3,2,0,5,0.6,0.4,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204270,DAYEUHKOLOT,3204270,-6.99667,107.4975,2020-01-01,4,1,0,5,0.8,0.2,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204270,DAYEUHKOLOT,3204270,-6.99667,107.4975,2021-01-01,4,1,0,5,0.8,0.2,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204280,BOJONGSOANG,3204280,-6.99667,107.4975,2019-01-01,5,0,1,6,0.8333333333333334,0.0,0.16666666666666666,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204280,BOJONGSOANG,3204280,-6.99667,107.4975,2020-01-01,6,0,0,6,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204280,BOJONGSOANG,3204280,-6.99667,107.4975,2021-01-01,6,0,0,6,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204290,CILEUNYI,3204290,-6.99667,107.4975,2019-01-01,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204290,CILEUNYI,3204290,-6.99667,107.4975,2020-01-01,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204290,CILEUNYI,3204290,-6.99667,107.4975,2021-01-01,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204300,CILENGKRANG,3204300,-6.905011,107.6940578,2019-01-01,6,0,0,6,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204300,CILENGKRANG,3204300,-6.905011,107.6940578,2020-01-01,6,0,0,6,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204300,CILENGKRANG,3204300,-6.905011,107.6940578,2021-01-01,6,0,0,6,1.0,0.0,0.0,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204310,CIMENYAN,3204310,-6.8787151,107.6646029,2019-01-01,4,2,1,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204310,CIMENYAN,3204310,-6.8787151,107.6646029,2020-01-01,4,2,1,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,1,0,0,BAIK
3204,KABUPATEN BANDUNG,3204310,CIMENYAN,3204310,-6.8787151,107.6646029,2021-01-01,4,2,1,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,1,0,0,BAIK
3205,KABUPATEN GARUT,3205010,CISEWU,3205010,-7.3806814,107.5297666,2019-01-01,2,5,2,9,0.2222222222222222,0.5555555555555556,0.2222222222222222,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205010,CISEWU,3205010,-7.3806814,107.5297666,2020-01-01,2,5,2,9,0.2222222222222222,0.5555555555555556,0.2222222222222222,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205010,CISEWU,3205010,-7.3806814,107.5297666,2021-01-01,3,4,2,9,0.3333333333333333,0.4444444444444444,0.2222222222222222,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205011,CARINGIN,3205011,-7.4517311,107.5132489,2019-01-01,0,5,1,6,0.0,0.8333333333333334,0.16666666666666666,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205011,CARINGIN,3205011,-7.4517311,107.5132489,2020-01-01,0,6,0,6,0.0,1.0,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205011,CARINGIN,3205011,-7.4517311,107.5132489,2021-01-01,0,6,0,6,0.0,1.0,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205020,TALEGONG,3205020,-7.2981981,107.5303857,2019-01-01,2,5,0,7,0.2857142857142857,0.7142857142857143,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205020,TALEGONG,3205020,-7.2981981,107.5303857,2020-01-01,2,5,0,7,0.2857142857142857,0.7142857142857143,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205020,TALEGONG,3205020,-7.2981981,107.5303857,2021-01-01,2,5,0,7,0.2857142857142857,0.7142857142857143,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030,-7.4257476,107.5987384,2019-01-01,2,7,4,13,0.15384615384615385,0.5384615384615384,0.3076923076923077,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030,-7.4257476,107.5987384,2020-01-01,3,7,3,13,0.23076923076923078,0.5384615384615384,0.23076923076923078,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205030,BUNGBULANG,3205030,-7.4257476,107.5987384,2021-01-01,5,7,1,13,0.38461538461538464,0.5384615384615384,0.07692307692307693,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031,-7.5251983,107.5745269,2019-01-01,0,4,1,5,0.0,0.8,0.2,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031,-7.5251983,107.5745269,2020-01-01,0,3,2,5,0.0,0.6,0.4,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205031,MEKARMUKTI,3205031,-7.5251983,107.5745269,2021-01-01,1,4,0,5,0.2,0.8,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040,-7.4101914,107.6918575,2019-01-01,0,4,1,5,0.0,0.8,0.2,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040,-7.4101914,107.6918575,2020-01-01,1,2,2,5,0.2,0.4,0.4,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205040,PAMULIHAN,3205040,-7.4101914,107.6918575,2021-01-01,2,1,2,5,0.4,0.2,0.4,1,0,0,BAIK
3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050,-7.486714,107.6583204,2019-01-01,2,10,1,13,0.15384615384615385,0.7692307692307693,0.07692307692307693,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050,-7.486714,107.6583204,2020-01-01,4,9,0,13,0.3076923076923077,0.6923076923076923,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205050,PAKENJENG,3205050,-7.486714,107.6583204,2021-01-01,4,9,0,13,0.3076923076923077,0.6923076923076923,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205060,CIKELET,3205060,-7.5656108,107.6799287,2019-01-01,1,5,5,11,0.09090909090909091,0.45454545454545453,0.45454545454545453,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205060,CIKELET,3205060,-7.5656108,107.6799287,2020-01-01,1,7,3,11,0.09090909090909091,0.6363636363636364,0.2727272727272727,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205060,CIKELET,3205060,-7.5656108,107.6799287,2021-01-01,2,7,2,11,0.18181818181818182,0.6363636363636364,0.18181818181818182,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070,-7.6212585,107.7279701,2019-01-01,3,3,2,8,0.375,0.375,0.25,1,0,0,BAIK
3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070,-7.6212585,107.7279701,2020-01-01,3,2,3,8,0.375,0.25,0.375,1,0,0,BAIK
3205,KABUPATEN GARUT,3205070,PAMEUNGPEUK,3205070,-7.6212585,107.7279701,2021-01-01,3,3,2,8,0.375,0.375,0.25,1,0,0,BAIK
3205,KABUPATEN GARUT,3205080,CIBALONG,3205080,-7.6616869,107.8387608,2019-01-01,3,5,3,11,0.2727272727272727,0.45454545454545453,0.2727272727272727,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205080,CIBALONG,3205080,-7.6616869,107.8387608,2020-01-01,3,8,0,11,0.2727272727272727,0.7272727272727273,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205080,CIBALONG,3205080,-7.6616869,107.8387608,2021-01-01,3,8,0,11,0.2727272727272727,0.7272727272727273,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205090,CISOMPET,3205090,-7.5358604,107.7943559,2019-01-01,6,4,1,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,1,0,0,BAIK
3205,KABUPATEN GARUT,3205090,CISOMPET,3205090,-7.5358604,107.7943559,2020-01-01,4,5,2,11,0.36363636363636365,0.45454545454545453,0.18181818181818182,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205090,CISOMPET,3205090,-7.5358604,107.7943559,2021-01-01,4,6,1,11,0.36363636363636365,0.5454545454545454,0.09090909090909091,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205100,PEUNDEUY,3205100,-7.5520684,107.9082411,2019-01-01,2,2,2,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0,BAIK
3205,KABUPATEN GARUT,3205100,PEUNDEUY,3205100,-7.5520684,107.9082411,2020-01-01,2,2,2,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0,BAIK
3205,KABUPATEN GARUT,3205100,PEUNDEUY,3205100,-7.5520684,107.9082411,2021-01-01,4,1,1,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,1,0,0,BAIK
3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110,-7.4731359,107.9122008,2019-01-01,2,6,1,9,0.2222222222222222,0.6666666666666666,0.1111111111111111,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110,-7.4731359,107.9122008,2020-01-01,1,7,1,9,0.1111111111111111,0.7777777777777778,0.1111111111111111,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205110,SINGAJAYA,3205110,-7.4731359,107.9122008,2021-01-01,2,6,1,9,0.2222222222222222,0.6666666666666666,0.1111111111111111,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205111,CIHURIP,3205111,-7.50943,107.8470594,2019-01-01,1,3,0,4,0.25,0.75,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205111,CIHURIP,3205111,-7.50943,107.8470594,2020-01-01,1,3,0,4,0.25,0.75,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205111,CIHURIP,3205111,-7.50943,107.8470594,2021-01-01,1,3,0,4,0.25,0.75,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120,-7.4046211,107.7985298,2019-01-01,3,8,1,12,0.25,0.6666666666666666,0.08333333333333333,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120,-7.4046211,107.7985298,2020-01-01,4,8,0,12,0.3333333333333333,0.6666666666666666,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205120,CIKAJANG,3205120,-7.4046211,107.7985298,2021-01-01,5,7,0,12,0.4166666666666667,0.5833333333333334,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130,-7.3970972,107.8858614,2019-01-01,3,6,2,11,0.2727272727272727,0.5454545454545454,0.18181818181818182,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130,-7.3970972,107.8858614,2020-01-01,3,7,1,11,0.2727272727272727,0.6363636363636364,0.09090909090909091,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205130,BANJARWANGI,3205130,-7.3970972,107.8858614,2021-01-01,3,7,1,11,0.2727272727272727,0.6363636363636364,0.09090909090909091,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205140,CILAWU,3205140,-7.2949686,107.8943784,2019-01-01,14,4,0,18,0.7777777777777778,0.2222222222222222,0.0,1,0,0,BAIK
3205,KABUPATEN GARUT,3205140,CILAWU,3205140,-7.2949686,107.8943784,2020-01-01,13,5,0,18,0.7222222222222222,0.2777777777777778,0.0,1,0,0,BAIK
3205,KABUPATEN GARUT,3205140,CILAWU,3205140,-7.2949686,107.8943784,2021-01-01,14,4,0,18,0.7777777777777778,0.2222222222222222,0.0,1,0,0,BAIK
3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150,-7.2761108,107.8386175,2019-01-01,9,7,2,18,0.5,0.3888888888888889,0.1111111111111111,1,0,0,BAIK
3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150,-7.2761108,107.8386175,2020-01-01,13,5,0,18,0.7222222222222222,0.2777777777777778,0.0,1,0,0,BAIK
3205,KABUPATEN GARUT,3205150,BAYONGBONG,3205150,-7.2761108,107.8386175,2021-01-01,14,4,0,18,0.7777777777777778,0.2222222222222222,0.0,1,0,0,BAIK
3205,KABUPATEN GARUT,3205151,CIGEDUG,3205151,-7.3236751,107.83145,2019-01-01,1,4,0,5,0.2,0.8,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205151,CIGEDUG,3205151,-7.3236751,107.83145,2020-01-01,1,4,0,5,0.2,0.8,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205151,CIGEDUG,3205151,-7.3236751,107.83145,2021-01-01,1,4,0,5,0.2,0.8,0.0,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160,-7.3104115,107.7638841,2019-01-01,4,9,4,17,0.23529411764705882,0.5294117647058824,0.23529411764705882,0,1,0,RUSAK SEDANG
3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160,-7.3104115,107.7638841,2020-01-01,9,7,1,17,0.5294117647058824,0.4117647058823529,0.058823529411764705,1,0,0,BAIK
3205,KABUPATEN GARUT,3205160,CISURUPAN,3205160,-7.3104115,107.7638841,2021-01-01,8,9,0,17,0.47058823529411764,0.5294117647058824,0.0,0,1,0,RUSAK SEDANG
