id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,latitude,longitude,kerusakan,choropleth_id
1292,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1293,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1294,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,sedang,3204130
1295,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1296,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1297,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1298,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1299,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1300,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1301,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,sedang,3204130
1302,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,sedang,3204130
1303,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1304,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1305,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.29,CIPARAY,-7.04801052631579,107.6994010526316,ringan,3204130
1306,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,ringan,3204060
1307,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,ringan,3204060
1308,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,ringan,3204060
1309,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,ringan,3204060
1310,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,sedang,3204060
1311,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,sedang,3204060
1312,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,sedang,3204060
1313,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,ringan,3204060
1314,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,sedang,3204060
1315,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,sedang,3204060
1316,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,sedang,3204060
1317,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,sedang,3204060
1318,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.30,PACET,-7.127616883116883,107.7092987012987,ringan,3204060
1319,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.31,KERTASARI,-7.2456771084337355,107.68047951807227,ringan,3204050
1320,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.31,KERTASARI,-7.2456771084337355,107.68047951807227,ringan,3204050
1321,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.31,KERTASARI,-7.2456771084337355,107.68047951807227,sedang,3204050
1322,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.31,KERTASARI,-7.2456771084337355,107.68047951807227,ringan,3204050
1323,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.31,KERTASARI,-7.2456771084337355,107.68047951807227,sedang,3204050
1324,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.31,KERTASARI,-7.2456771084337355,107.68047951807227,ringan,3204050
1325,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.31,KERTASARI,-7.2456771084337355,107.68047951807227,sedang,3204050
1326,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.31,KERTASARI,-7.2456771084337355,107.68047951807227,ringan,3204050
1327,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.32,BALEENDAH,-7.004383333333333,107.63085888888891,ringan,3204140
1328,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.32,BALEENDAH,-7.004383333333333,107.63085888888891,ringan,3204140
1329,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.32,BALEENDAH,-7.004383333333333,107.63085888888891,ringan,3204140
1330,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,ringan,3204120
1331,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,ringan,3204120
1332,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,sedang,3204120
1333,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,ringan,3204120
1334,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,ringan,3204120
1335,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,ringan,3204120
1336,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,ringan,3204120
1337,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,ringan,3204120
1338,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,sedang,3204120
1339,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,sedang,3204120
1340,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.33,MAJALAYA,-7.053276666666666,107.74938833333334,sedang,3204120
1341,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.34,SOLOKANJERUK,-7.008215254237287,107.74423559322032,sedang,3204121
1342,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.34,SOLOKANJERUK,-7.008215254237287,107.74423559322032,sedang,3204121
1343,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.34,SOLOKANJERUK,-7.008215254237287,107.74423559322032,sedang,3204121
1344,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.34,SOLOKANJERUK,-7.008215254237287,107.74423559322032,sedang,3204121
1345,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.34,SOLOKANJERUK,-7.008215254237287,107.74423559322032,ringan,3204121
1346,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.34,SOLOKANJERUK,-7.008215254237287,107.74423559322032,sedang,3204121
1347,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.34,SOLOKANJERUK,-7.008215254237287,107.74423559322032,sedang,3204121
1348,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,berat,3204080
1349,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,sedang,3204080
1350,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,ringan,3204080
1351,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,berat,3204080
1352,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,sedang,3204080
1353,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,sedang,3204080
1354,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,sedang,3204080
1355,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,sedang,3204080
1356,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,sedang,3204080
1357,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,sedang,3204080
1358,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,sedang,3204080
1359,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.35,PASEH,-7.072230909090908,107.79249454545457,sedang,3204080
1360,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,ringan,3204070
1361,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,ringan,3204070
1362,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,sedang,3204070
1363,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,ringan,3204070
1364,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,sedang,3204070
1365,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,ringan,3204070
1366,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,sedang,3204070
1367,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,sedang,3204070
1368,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,sedang,3204070
1369,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,ringan,3204070
1370,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,ringan,3204070
1371,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.36,IBUN,-7.114003225806451,107.76351774193549,ringan,3204070
1372,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,ringan,3204190
1373,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,sedang,3204190
1374,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,ringan,3204190
1375,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,ringan,3204190
1376,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,ringan,3204190
1377,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,ringan,3204190
1378,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,ringan,3204190
1379,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,ringan,3204190
1380,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,ringan,3204190
1381,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.37,SOREANG,-7.037432352941177,107.51566470588234,ringan,3204190
1382,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,ringan,3204020
1383,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,ringan,3204020
1384,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,sedang,3204020
1385,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,ringan,3204020
1386,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,ringan,3204020
1387,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,berat,3204020
1388,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,sedang,3204020
1389,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,ringan,3204020
1390,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,ringan,3204020
1391,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.38,PASIRJAMBU,-7.1494639175257735,107.47376391752576,berat,3204020
1392,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.39,CIWIDEY,-7.094305454545456,107.4373909090909,ringan,3204010
1393,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.39,CIWIDEY,-7.094305454545456,107.4373909090909,ringan,3204010
1394,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.39,CIWIDEY,-7.094305454545456,107.4373909090909,ringan,3204010
1395,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.39,CIWIDEY,-7.094305454545456,107.4373909090909,ringan,3204010
1396,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.39,CIWIDEY,-7.094305454545456,107.4373909090909,ringan,3204010
1397,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.39,CIWIDEY,-7.094305454545456,107.4373909090909,ringan,3204010
1398,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.39,CIWIDEY,-7.094305454545456,107.4373909090909,ringan,3204010
1399,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.40,RANCABALI,-7.154200000000002,107.36254050632911,ringan,3204011
1400,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.40,RANCABALI,-7.154200000000002,107.36254050632911,ringan,3204011
1401,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.40,RANCABALI,-7.154200000000002,107.36254050632911,ringan,3204011
1402,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.40,RANCABALI,-7.154200000000002,107.36254050632911,ringan,3204011
1403,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.40,RANCABALI,-7.154200000000002,107.36254050632911,ringan,3204011
1404,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.44,CANGKUANG,-7.055898,107.54892799999999,ringan,3204161
1405,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.44,CANGKUANG,-7.055898,107.54892799999999,ringan,3204161
1406,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.44,CANGKUANG,-7.055898,107.54892799999999,ringan,3204161
1407,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.44,CANGKUANG,-7.055898,107.54892799999999,ringan,3204161
1408,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.44,CANGKUANG,-7.055898,107.54892799999999,ringan,3204161
1409,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.44,CANGKUANG,-7.055898,107.54892799999999,sedang,3204161
1410,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.44,CANGKUANG,-7.055898,107.54892799999999,sedang,3204161
1411,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,sedang,3204191
1412,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,ringan,3204191
1413,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,sedang,3204191
1414,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,sedang,3204191
1415,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,berat,3204191
1416,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,sedang,3204191
1417,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,sedang,3204191
1418,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,sedang,3204191
1419,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,ringan,3204191
1420,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,sedang,3204191
1421,32,JAWA BARAT,3204,KABUPATEN BANDUNG,32.04.46,KUTAWARINGIN,-6.9982184782608705,107.51356413043479,ringan,3204191
1422,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1423,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1424,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1425,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1426,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1427,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1428,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1429,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1430,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,sedang,3205200
1431,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1432,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1433,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1434,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1435,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1436,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1437,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.02,KARANGPAWITAN,-7.218528813559323,107.95345423728814,ringan,3205200
1438,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.03,WANARAJA,-7.183979245283019,108.00066226415096,ringan,3205210
1439,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.03,WANARAJA,-7.183979245283019,108.00066226415096,sedang,3205210
1440,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.03,WANARAJA,-7.183979245283019,108.00066226415096,sedang,3205210
1441,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.03,WANARAJA,-7.183979245283019,108.00066226415096,sedang,3205210
1442,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.03,WANARAJA,-7.183979245283019,108.00066226415096,sedang,3205210
1443,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.03,WANARAJA,-7.183979245283019,108.00066226415096,ringan,3205210
1444,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.03,WANARAJA,-7.183979245283019,108.00066226415096,sedang,3205210
1445,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.03,WANARAJA,-7.183979245283019,108.00066226415096,ringan,3205210
1446,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.03,WANARAJA,-7.183979245283019,108.00066226415096,sedang,3205210
1447,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,sedang,3205182
1448,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,sedang,3205182
1449,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,berat,3205182
1450,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,sedang,3205182
1451,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,ringan,3205182
1452,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,sedang,3205182
1453,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,sedang,3205182
1454,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,sedang,3205182
1455,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,sedang,3205182
1456,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,ringan,3205182
1457,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,berat,3205182
1458,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.04,TAROGONG KALER,-7.178883673469387,107.86973061224491,sedang,3205182
1459,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.05,TAROGONG KIDUL,-7.2212,107.88202280701755,sedang,3205181
1460,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.05,TAROGONG KIDUL,-7.2212,107.88202280701755,ringan,3205181
1461,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.05,TAROGONG KIDUL,-7.2212,107.88202280701755,berat,3205181
1462,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.05,TAROGONG KIDUL,-7.2212,107.88202280701755,ringan,3205181
1463,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.05,TAROGONG KIDUL,-7.2212,107.88202280701755,ringan,3205181
1464,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.05,TAROGONG KIDUL,-7.2212,107.88202280701755,ringan,3205181
1465,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.05,TAROGONG KIDUL,-7.2212,107.88202280701755,ringan,3205181
1466,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,sedang,3205230
1467,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1468,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,sedang,3205230
1469,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1470,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1471,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1472,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1473,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1474,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,sedang,3205230
1475,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,sedang,3205230
1476,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,sedang,3205230
1477,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1478,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1479,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1480,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.06,BANYURESMI,-7.152577894736841,107.93472,ringan,3205230
1481,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,sedang,3205170
1482,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,ringan,3205170
1483,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,sedang,3205170
1484,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,ringan,3205170
1485,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,ringan,3205170
1486,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,ringan,3205170
1487,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,sedang,3205170
1488,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,sedang,3205170
1489,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,ringan,3205170
1490,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,sedang,3205170
1491,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,sedang,3205170
1492,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,ringan,3205170
1493,32,JAWA BARAT,3205,KABUPATEN GARUT,32.05.07,SAMARANG,-7.20172,107.82750000000001,sedang,3205170
